open,high,low,close,volume,symbol,datetime_est,momentum_signal,mean_reversion_signal,breakout_signal,reversal_signal,vwap_trend_signal,ema_12_26_signal,scalping_signal,heikin_ashi_signal,market_regime_ADX,market_regime_MA,volatility
5329250000000,5330750000000,5329250000000,5330000000000,2514,ESM4,2024-05-20 14:11:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bear,2064643437.8120437
5330000000000,5331750000000,5330000000000,5331000000000,2577,ESM4,2024-05-20 14:12:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bear,2108828843.4471486
5330750000000,5331250000000,5330000000000,5330750000000,1891,ESM4,2024-05-20 14:13:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bear,2147026367.3894186
5330750000000,5331000000000,5329500000000,5330500000000,1420,ESM4,2024-05-20 14:14:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bear,2208254715.591011
5330250000000,5330500000000,5329500000000,5330500000000,2139,ESM4,2024-05-20 14:15:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bear,2269166402.372289
5330250000000,5332000000000,5330000000000,5330750000000,2235,ESM4,2024-05-20 14:16:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bear,2310794825.87912
5331000000000,5331000000000,5329500000000,5330000000000,1454,ESM4,2024-05-20 14:17:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bear,2386277054.7137403
5329750000000,5330250000000,5327250000000,5328250000000,3717,ESM4,2024-05-20 14:18:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bear,2519143874.140161
5328000000000,5329750000000,5327750000000,5329250000000,2802,ESM4,2024-05-20 14:19:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bear,2572005957.7095847
5329250000000,5330500000000,5329250000000,5330250000000,1474,ESM4,2024-05-20 14:20:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bear,2598598592.7978907
5330250000000,5331500000000,5330000000000,5330250000000,1093,ESM4,2024-05-20 14:21:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bear,2623983689.7482104
5330250000000,5331000000000,5330250000000,5330750000000,1938,ESM4,2024-05-20 14:22:00,HOLD,HOLD,HOLD,BUY,HOLD,HOLD,HOLD,BUY,trending,bear,2626869223.8506985
5330500000000,5330750000000,5330000000000,5330250000000,993,ESM4,2024-05-20 14:23:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bear,2641715657.7083507
5330250000000,5330750000000,5329750000000,5330250000000,1169,ESM4,2024-05-20 14:24:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bear,2645655863.772251
5330250000000,5332000000000,5330000000000,5332000000000,1165,ESM4,2024-05-20 14:25:00,HOLD,HOLD,HOLD,BUY,HOLD,HOLD,HOLD,BUY,trending,bear,2610294305.9456415
5332000000000,5333250000000,5331500000000,5333250000000,1896,ESM4,2024-05-20 14:26:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bear,2575354246.499755
5333000000000,5334000000000,5332750000000,5333000000000,2299,ESM4,2024-05-20 14:27:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bear,2538006554.905035
5333000000000,5333750000000,5332750000000,5333250000000,1316,ESM4,2024-05-20 14:28:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bear,2476301820.675943
