open,high,low,close,volume,symbol,datetime_est,momentum_signal,mean_reversion_signal,breakout_signal,reversal_signal,vwap_trend_signal,ema_12_26_signal,scalping_signal,heikin_ashi_signal,market_regime_ADX,market_regime_MA,volatility
5298000000000,5299250000000,5297750000000,5298500000000,2247,ESM4,2024-05-24 09:59:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,3023873861.947378
5298000000000,5309500000000,5298000000000,5307500000000,16733,ESM4,2024-05-24 10:00:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,range-bound,range-bound,3161508957.8451524
5307750000000,5308750000000,5305750000000,5305750000000,7873,ESM4,2024-05-24 10:01:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,3220858079.660744
5306000000000,5306000000000,5303750000000,5304250000000,5333,ESM4,2024-05-24 10:02:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,3230252750.159987
5304500000000,5305750000000,5303000000000,5303750000000,4142,ESM4,2024-05-24 10:03:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,3240633355.8555818
5304000000000,5305500000000,5303250000000,5304500000000,3898,ESM4,2024-05-24 10:04:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,3258991059.9596186
5304750000000,5306000000000,5302750000000,5304500000000,3327,ESM4,2024-05-24 10:05:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,3277053292.8909326
5304750000000,5307750000000,5304500000000,5307250000000,4076,ESM4,2024-05-24 10:06:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,3351117332.3754206
5307250000000,5307250000000,5302000000000,5303000000000,6056,ESM4,2024-05-24 10:07:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,3317481246.3352957
5303000000000,5305500000000,5302500000000,5305500000000,3164,ESM4,2024-05-24 10:08:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,3303101542.4258037
5305500000000,5306250000000,5304250000000,5304500000000,2319,ESM4,2024-05-24 10:09:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,3305537518.2289367
5304500000000,5306250000000,5304250000000,5306000000000,2913,ESM4,2024-05-24 10:10:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,3337525772.8461804
5306250000000,5308000000000,5305750000000,5306000000000,4067,ESM4,2024-05-24 10:11:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,3360936843.533926
5306250000000,5308000000000,5306000000000,5306750000000,2473,ESM4,2024-05-24 10:12:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,3401546365.748607
5307000000000,5307250000000,5303500000000,5304000000000,4826,ESM4,2024-05-24 10:13:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,3406627898.3669996
5304000000000,5304500000000,5303250000000,5304000000000,2498,ESM4,2024-05-24 10:14:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,3398445500.482745
5304000000000,5306500000000,5304000000000,5306250000000,3463,ESM4,2024-05-24 10:15:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,3438648798.1649275
5306500000000,5308750000000,5306250000000,5307750000000,3588,ESM4,2024-05-24 10:16:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,3512756335.4534397
5307750000000,5308500000000,5306000000000,5306750000000,2104,ESM4,2024-05-24 10:17:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,3559487251.909525
5306500000000,5307750000000,5305250000000,5307500000000,2342,ESM4,2024-05-24 10:18:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,3620604266.427938
5307500000000,5308500000000,5307250000000,5308250000000,2294,ESM4,2024-05-24 10:19:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,3688185820.6999397
5308250000000,5309500000000,5308000000000,5308750000000,3630,ESM4,2024-05-24 10:20:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,3772089821.001693
5308750000000,5309000000000,5306500000000,5307000000000,2619,ESM4,2024-05-24 10:21:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,3791587578.466069
5307000000000,5307750000000,5306250000000,5306500000000,1793,ESM4,2024-05-24 10:22:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,3818002942.139499
5306500000000,5308750000000,5306500000000,5308000000000,2261,ESM4,2024-05-24 10:23:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,3881466582.339305
5308000000000,5311000000000,5307750000000,5310000000000,4210,ESM4,2024-05-24 10:24:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,3998934517.3748155
5310250000000,5310750000000,5309000000000,5310750000000,2476,ESM4,2024-05-24 10:25:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,4130754327.5587187
5310750000000,5312250000000,5310250000000,5311750000000,4632,ESM4,2024-05-24 10:26:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,range-bound,bull,4295948878.790318
5311750000000,5313500000000,5311500000000,5313000000000,3479,ESM4,2024-05-24 10:27:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,4501837447.702047
5313250000000,5313250000000,5310750000000,5311250000000,2889,ESM4,2024-05-24 10:28:00,BUY,HOLD,HOLD,HOLD,SELL,HOLD,HOLD,BUY,range-bound,bull,4622743785.079875
5311500000000,5312500000000,5311000000000,5312500000000,2093,ESM4,2024-05-24 10:29:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,4780649389.709958
5312500000000,5312750000000,5310500000000,5312000000000,3054,ESM4,2024-05-24 10:30:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,4906094179.943831
5312000000000,5313000000000,5311500000000,5313000000000,2230,ESM4,2024-05-24 10:31:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,5059700404.498146
5313000000000,5313000000000,5311750000000,5312500000000,1926,ESM4,2024-05-24 10:32:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,5188383002.754239
5312750000000,5313000000000,5311750000000,5311750000000,2156,ESM4,2024-05-24 10:33:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,5223308773.841682
5312000000000,5312750000000,5311000000000,5312500000000,1565,ESM4,2024-05-24 10:34:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,5277513284.310075
5312250000000,5312500000000,5310250000000,5310500000000,3327,ESM4,2024-05-24 10:35:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,5166532256.452389
5310750000000,5311000000000,5308250000000,5308750000000,4311,ESM4,2024-05-24 10:36:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,5054201172.919908
5308750000000,5310750000000,5308250000000,5310500000000,2831,ESM4,2024-05-24 10:37:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,4915594387.579059
5310750000000,5311000000000,5309250000000,5309250000000,1779,ESM4,2024-05-24 10:38:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,4687231473.935862
5309250000000,5309500000000,5308750000000,5309250000000,2035,ESM4,2024-05-24 10:39:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,4385265733.898725
5309250000000,5309500000000,5308000000000,5309000000000,2716,ESM4,2024-05-24 10:40:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,4111859234.5766807
5309250000000,5310000000000,5309000000000,5309750000000,1899,ESM4,2024-05-24 10:41:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,3895712808.223002
5309750000000,5310000000000,5308250000000,5309250000000,2172,ESM4,2024-05-24 10:42:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,3510059497.7973924
5309250000000,5309250000000,5307250000000,5307750000000,2276,ESM4,2024-05-24 10:43:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,3181484470.4386797
5307500000000,5307750000000,5304500000000,5305750000000,4494,ESM4,2024-05-24 10:44:00,SELL,HOLD,SELL,HOLD,HOLD,HOLD,BUY,SELL,range-bound,bull,2859637259.1320443
5305500000000,5306500000000,5304500000000,5306250000000,3258,ESM4,2024-05-24 10:45:00,SELL,HOLD,HOLD,HOLD,HOLD,SELL,HOLD,SELL,range-bound,bull,2871698807.621796
5306000000000,5308000000000,5305000000000,5307750000000,3234,ESM4,2024-05-24 10:46:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,2850250299.353886
5308000000000,5309000000000,5307250000000,5308750000000,2256,ESM4,2024-05-24 10:47:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,2789602357.7593203
5308750000000,5309000000000,5307500000000,5307750000000,2037,ESM4,2024-05-24 10:48:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,2706345424.522914
5307750000000,5311250000000,5307750000000,5310750000000,3144,ESM4,2024-05-24 10:49:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,2666394399.2182674
5311000000000,5312000000000,5310500000000,5310750000000,2326,ESM4,2024-05-24 10:50:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,2618311585.129201
5310750000000,5311500000000,5310250000000,5311250000000,1589,ESM4,2024-05-24 10:51:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,2639635726.5612335
5311000000000,5312250000000,5310750000000,5311750000000,1575,ESM4,2024-05-24 10:52:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,2531967335.3166194
5311750000000,5313000000000,5311750000000,5313000000000,2218,ESM4,2024-05-24 10:53:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,2551712635.6588006
5313000000000,5314000000000,5313000000000,5313750000000,3114,ESM4,2024-05-24 10:54:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,2550339153.762299
5314000000000,5315000000000,5313750000000,5314750000000,2828,ESM4,2024-05-24 10:55:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,2629679571.295356
5314750000000,5316250000000,5314250000000,5316000000000,3391,ESM4,2024-05-24 10:56:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,2752145627.8271227
5316250000000,5317000000000,5315500000000,5315500000000,4176,ESM4,2024-05-24 10:57:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,2849186930.1291523
5315750000000,5317500000000,5315000000000,5316750000000,2856,ESM4,2024-05-24 10:58:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,2887352690.050889
5316750000000,5317250000000,5315750000000,5316750000000,2147,ESM4,2024-05-24 10:59:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,2896815562.857782
5316750000000,5317250000000,5315000000000,5316250000000,4823,ESM4,2024-05-24 11:00:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,range-bound,bull,2952507067.0468545
5316500000000,5317750000000,5316500000000,5317000000000,3441,ESM4,2024-05-24 11:01:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,3066219911.6514764
5317250000000,5319250000000,5317000000000,5318750000000,3379,ESM4,2024-05-24 11:02:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,3219524951.0185366
5319000000000,5322000000000,5318500000000,5321750000000,5921,ESM4,2024-05-24 11:03:00,HOLD,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,range-bound,bull,3540512289.7472744
5321750000000,5324000000000,5321500000000,5323500000000,7331,ESM4,2024-05-24 11:04:00,HOLD,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,range-bound,bull,3936578976.917871
5323500000000,5324250000000,5322500000000,5322750000000,4614,ESM4,2024-05-24 11:05:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,4234262305.7410736
5323000000000,5324000000000,5322500000000,5322750000000,3812,ESM4,2024-05-24 11:06:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,4449974463.786033
5323000000000,5324250000000,5322750000000,5323750000000,3380,ESM4,2024-05-24 11:07:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,4665029474.832544
5323750000000,5325250000000,5323250000000,5324250000000,6042,ESM4,2024-05-24 11:08:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,4906403000.679728
5324500000000,5324750000000,5324000000000,5324750000000,2433,ESM4,2024-05-24 11:09:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,5174645598.659852
5324750000000,5326250000000,5324250000000,5325750000000,3463,ESM4,2024-05-24 11:10:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,5467921834.931977
5326000000000,5326750000000,5325750000000,5325750000000,3237,ESM4,2024-05-24 11:11:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,5737981510.877633
5326000000000,5326750000000,5325250000000,5326500000000,2771,ESM4,2024-05-24 11:12:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,6022354190.927118
5326500000000,5328250000000,5326250000000,5327750000000,4911,ESM4,2024-05-24 11:13:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,6318128678.727598
5328000000000,5329000000000,5327750000000,5328750000000,4036,ESM4,2024-05-24 11:14:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,6638948057.793075
5328750000000,5329250000000,5327000000000,5327500000000,5045,ESM4,2024-05-24 11:15:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,6868451886.273813
5327750000000,5328750000000,5327250000000,5327500000000,3130,ESM4,2024-05-24 11:16:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,7084171073.51957
5327500000000,5327750000000,5326000000000,5326250000000,3807,ESM4,2024-05-24 11:17:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,7231638189.925426
5326500000000,5327000000000,5325500000000,5326000000000,2578,ESM4,2024-05-24 11:18:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,7345685189.958286
5326250000000,5327000000000,5326000000000,5326750000000,1892,ESM4,2024-05-24 11:19:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,7476782244.263823
5326750000000,5327000000000,5325500000000,5325500000000,2592,ESM4,2024-05-24 11:20:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,7524505420.227395
5325750000000,5326000000000,5324500000000,5325750000000,3305,ESM4,2024-05-24 11:21:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,7521652247.085316
5325750000000,5326250000000,5325500000000,5326000000000,1736,ESM4,2024-05-24 11:22:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,7548922928.110436
5326000000000,5326250000000,5325000000000,5326250000000,1796,ESM4,2024-05-24 11:23:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,7534692489.404364
5326250000000,5326250000000,5325250000000,5326250000000,1606,ESM4,2024-05-24 11:24:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,7501001616.671117
5326250000000,5326250000000,5324250000000,5324500000000,4031,ESM4,2024-05-24 11:25:00,HOLD,HOLD,HOLD,SELL,HOLD,HOLD,HOLD,SELL,range-bound,bull,7405686458.388115
5324500000000,5325500000000,5324500000000,5325000000000,2434,ESM4,2024-05-24 11:26:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,7324116108.338391
5325250000000,5325750000000,5324500000000,5325250000000,1673,ESM4,2024-05-24 11:27:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,7213781003.354957
5325000000000,5325000000000,5323250000000,5324000000000,3152,ESM4,2024-05-24 11:28:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,7009224621.788863
5324000000000,5324000000000,5323000000000,5323500000000,2330,ESM4,2024-05-24 11:29:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,6681163216.078798
5323750000000,5324750000000,5323500000000,5324750000000,2112,ESM4,2024-05-24 11:30:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,6352478041.945538
5320250000000,5321250000000,5320000000000,5321000000000,626,ESM4,2024-05-27 09:30:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,range-bound,range-bound,582791957.2788095
5321000000000,5322250000000,5321000000000,5322000000000,566,ESM4,2024-05-27 09:31:00,HOLD,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,range-bound,range-bound,681093891.9914743
5322000000000,5322750000000,5321750000000,5322500000000,506,ESM4,2024-05-27 09:32:00,HOLD,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,range-bound,range-bound,801671234.6661469
5322500000000,5323750000000,5322500000000,5323500000000,676,ESM4,2024-05-27 09:33:00,HOLD,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,range-bound,range-bound,976135702.6040972
5323500000000,5324000000000,5323250000000,5323750000000,531,ESM4,2024-05-27 09:34:00,HOLD,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,range-bound,range-bound,1134430173.691628
5323750000000,5324000000000,5323500000000,5324000000000,204,ESM4,2024-05-27 09:35:00,HOLD,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1282334322.2123625
5323750000000,5325000000000,5323750000000,5324750000000,392,ESM4,2024-05-27 09:36:00,HOLD,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1457239850.0526628
5324750000000,5325000000000,5324500000000,5324750000000,286,ESM4,2024-05-27 09:37:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1603795215.0083148
5324750000000,5325000000000,5324500000000,5324500000000,159,ESM4,2024-05-27 09:38:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1718566909.662938
5324500000000,5324500000000,5324250000000,5324500000000,231,ESM4,2024-05-27 09:39:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1821899608.25959
5324500000000,5325250000000,5324000000000,5325000000000,329,ESM4,2024-05-27 09:40:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1931758763.3916667
5325000000000,5325250000000,5324250000000,5324500000000,250,ESM4,2024-05-27 09:41:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,2011755226.574454
5324500000000,5324750000000,5324250000000,5324250000000,103,ESM4,2024-05-27 09:42:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,2073507130.1817813
5324250000000,5324500000000,5324000000000,5324250000000,113,ESM4,2024-05-27 09:43:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,2121067365.3614209
5324500000000,5324500000000,5324000000000,5324500000000,184,ESM4,2024-05-27 09:44:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,2153324303.5525403
5324250000000,5324750000000,5324000000000,5324000000000,262,ESM4,2024-05-27 09:45:00,HOLD,HOLD,HOLD,SELL,HOLD,HOLD,HOLD,SELL,range-bound,bull,2167438673.8143597
5324000000000,5324250000000,5323500000000,5323500000000,225,ESM4,2024-05-27 09:46:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,2162174831.2053328
5323750000000,5323750000000,5323250000000,5323250000000,315,ESM4,2024-05-27 09:47:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,2146349967.3884754
5323250000000,5323250000000,5322750000000,5322750000000,278,ESM4,2024-05-27 09:48:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,2124398310.6993334
5322500000000,5323000000000,5322000000000,5322250000000,222,ESM4,2024-05-27 09:49:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,2086406823.9491296
5322500000000,5323000000000,5322000000000,5322000000000,315,ESM4,2024-05-27 09:50:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,2043281674.3348463
5322250000000,5322250000000,5321750000000,5321750000000,158,ESM4,2024-05-27 09:51:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,2003989077.5376663
5321750000000,5321750000000,5321500000000,5321500000000,147,ESM4,2024-05-27 09:52:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,1962286467.99647
5321250000000,5321500000000,5320500000000,5320750000000,241,ESM4,2024-05-27 09:53:00,SELL,HOLD,HOLD,HOLD,HOLD,SELL,HOLD,SELL,range-bound,bull,1923850174.938382
5320500000000,5321000000000,5320250000000,5320750000000,387,ESM4,2024-05-27 09:54:00,SELL,HOLD,SELL,HOLD,HOLD,SELL,BUY,SELL,range-bound,bull,1899162495.0164363
5320500000000,5320750000000,5319500000000,5319750000000,232,ESM4,2024-05-27 09:55:00,HOLD,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,1904904621.4498267
5319750000000,5320500000000,5319750000000,5320250000000,216,ESM4,2024-05-27 09:56:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,1899910285.1366255
5320000000000,5320250000000,5319750000000,5320250000000,138,ESM4,2024-05-27 09:57:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,1889080130.1246505
5320250000000,5320500000000,5320250000000,5320250000000,76,ESM4,2024-05-27 09:58:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,1878120299.4598253
5320500000000,5320750000000,5320000000000,5320250000000,283,ESM4,2024-05-27 09:59:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,1867028509.4775167
5320250000000,5320750000000,5320000000000,5320500000000,241,ESM4,2024-05-27 10:00:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,bull,1851289477.0747936
5320500000000,5320500000000,5320000000000,5320250000000,146,ESM4,2024-05-27 10:01:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,1845979114.059412
5320250000000,5320250000000,5320000000000,5320000000000,80,ESM4,2024-05-27 10:02:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1845979114.059412
5320250000000,5320250000000,5319500000000,5319750000000,151,ESM4,2024-05-27 10:03:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1845979114.059412
5319750000000,5320750000000,5319750000000,5320500000000,351,ESM4,2024-05-27 10:04:00,SELL,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,range-bound,range-bound,1829852066.8382025
5320500000000,5320500000000,5319750000000,5319750000000,191,ESM4,2024-05-27 10:05:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1822852271.7690122
5320000000000,5320000000000,5319250000000,5319500000000,217,ESM4,2024-05-27 10:06:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1836034511.6382196
5319500000000,5319500000000,5318750000000,5319000000000,324,ESM4,2024-05-27 10:07:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1870187426.6385472
5319000000000,5319250000000,5319000000000,5319000000000,130,ESM4,2024-05-27 10:08:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1907587190.5491457
5319250000000,5320000000000,5319250000000,5319500000000,257,ESM4,2024-05-27 10:09:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1924686777.78455
5319500000000,5319750000000,5319500000000,5319750000000,157,ESM4,2024-05-27 10:10:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1930320275.057027
5319750000000,5319750000000,5319500000000,5319500000000,142,ESM4,2024-05-27 10:11:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1947025703.8802009
5319750000000,5320000000000,5319750000000,5320000000000,120,ESM4,2024-05-27 10:12:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1955825280.0070019
5320250000000,5320250000000,5319750000000,5319750000000,99,ESM4,2024-05-27 10:13:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1969912575.7806401
5320000000000,5320000000000,5319500000000,5319500000000,191,ESM4,2024-05-27 10:14:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1989746443.584126
5319500000000,5319500000000,5319000000000,5319250000000,135,ESM4,2024-05-27 10:15:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,2020929004.4609826
